Date,Open,High,Low,Close,Volume
2025-08-22,101.3944,101.4958,101.293,101.3944,1000000
2025-08-23,101.7023,101.804,101.6006,101.7023,1000000
2025-08-24,102.0216,102.1236,101.9196,102.0216,1000000
2025-08-25,101.2964,101.3977,101.1951,101.2964,1000000
2025-08-26,100.9888,101.0898,100.8878,100.9888,1000000
2025-08-27,101.1625,101.2637,101.0614,101.1625,1000000
2025-08-28,101.3939,101.4953,101.2925,101.3939,1000000
2025-08-29,100.7705,100.8712,100.6697,100.7705,1000000
2025-08-30,101.2332,101.3344,101.132,101.2332,1000000
2025-08-31,101.0454,101.1464,100.9443,101.0454,1000000
2025-09-01,100.9413,101.0423,100.8404,100.9413,1000000
2025-09-02,101.0418,101.1429,100.9408,101.0418,1000000
2025-09-03,101.3347,101.436,101.2334,101.3347,1000000
2025-09-04,100.7437,100.8444,100.6429,100.7437,1000000
2025-09-05,101.1325,101.2336,101.0314,101.1325,1000000
2025-09-06,101.1536,101.2548,101.0525,101.1536,1000000
2025-09-07,100.8316,100.9325,100.7308,100.8316,1000000
2025-09-08,100.7105,100.8112,100.6098,100.7105,1000000
2025-09-09,99.8199,99.9197,99.7201,99.8199,1000000
2025-09-10,99.5514,99.6509,99.4518,99.5514,1000000
2025-09-11,99.6138,99.7135,99.5142,99.6138,1000000
2025-09-12,99.3214,99.4207,99.222,99.3214,1000000
2025-09-13,99.1811,99.2803,99.0819,99.1811,1000000
2025-09-14,99.113,99.2121,99.0139,99.113,1000000
2025-09-15,99.1222,99.2214,99.0231,99.1222,1000000
2025-09-16,99.517,99.6165,99.4175,99.517,1000000
2025-09-17,99.4971,99.5966,99.3976,99.4971,1000000
2025-09-18,99.3837,99.4831,99.2843,99.3837,1000000
2025-09-19,99.5879,99.6875,99.4883,99.5879,1000000
2025-09-20,100.4052,100.5056,100.3048,100.4052,1000000
2025-09-21,100.2575,100.3577,100.1572,100.2575,1000000
2025-09-22,100.4531,100.5536,100.3527,100.4531,1000000
2025-09-23,99.8093,99.9091,99.7095,99.8093,1000000
2025-09-24,100.3365,100.4368,100.2362,100.3365,1000000
2025-09-25,100.5911,100.6917,100.4905,100.5911,1000000
2025-09-26,101.1173,101.2184,101.0162,101.1173,1000000
2025-09-27,101.0833,101.1844,100.9822,101.0833,1000000
2025-09-28,100.6516,100.7522,100.5509,100.6516,1000000
2025-09-29,100.9982,101.0992,100.8972,100.9982,1000000
2025-09-30,101.2926,101.3939,101.1913,101.2926,1000000
2025-10-01,100.9311,101.0321,100.8302,100.9311,1000000
2025-10-02,100.3264,100.4267,100.2261,100.3264,1000000
2025-10-03,100.4966,100.5971,100.3961,100.4966,1000000
2025-10-04,100.4176,100.5181,100.3172,100.4176,1000000
2025-10-05,101.4568,101.5583,101.3554,101.4568,1000000
2025-10-06,101.1974,101.2986,101.0962,101.1974,1000000
2025-10-07,100.9733,101.0743,100.8724,100.9733,1000000
2025-10-08,100.9185,101.0194,100.8176,100.9185,1000000
2025-10-09,100.2363,100.3365,100.136,100.2363,1000000
2025-10-10,99.8698,99.9696,99.7699,99.8698,1000000
2025-10-11,100.5167,100.6172,100.4162,100.5167,1000000
2025-10-12,100.4538,100.5542,100.3533,100.4538,1000000
2025-10-13,100.1993,100.2995,100.0991,100.1993,1000000
2025-10-14,99.6795,99.7792,99.5798,99.6795,1000000
2025-10-15,99.901,100.0009,99.8011,99.901,1000000
2025-10-16,100.154,100.2542,100.0539,100.154,1000000
2025-10-17,100.2468,100.347,100.1465,100.2468,1000000
2025-10-18,100.0807,100.1808,99.9806,100.0807,1000000
2025-10-19,100.193,100.2932,100.0928,100.193,1000000
2025-10-20,100.3359,100.4362,100.2356,100.3359,1000000
2025-10-21,100.0526,100.1526,99.9525,100.0526,1000000
2025-10-22,100.2917,100.3919,100.1914,100.2917,1000000
2025-10-23,99.433,99.5324,99.3336,99.433,1000000
2025-10-24,98.9104,99.0093,98.8115,98.9104,1000000
2025-10-25,98.7803,98.879,98.6815,98.7803,1000000
2025-10-26,98.7275,98.8262,98.6288,98.7275,1000000
2025-10-27,98.2578,98.3561,98.1596,98.2578,1000000
2025-10-28,98.3772,98.4756,98.2788,98.3772,1000000
2025-10-29,98.7828,98.8816,98.684,98.7828,1000000
2025-10-30,98.9511,99.0501,98.8522,98.9511,1000000
2025-10-31,99.0301,99.1291,98.9311,99.0301,1000000
2025-11-01,99.3483,99.4476,99.2489,99.3483,1000000
2025-11-02,99.4991,99.5986,99.3996,99.4991,1000000
2025-11-03,99.0344,99.1335,98.9354,99.0344,1000000
2025-11-04,98.9443,99.0432,98.8454,98.9443,1000000
2025-11-05,99.4455,99.5449,99.346,99.4455,1000000
2025-11-06,98.9831,99.082,98.8841,98.9831,1000000
2025-11-07,98.9978,99.0968,98.8988,98.9978,1000000
2025-11-08,98.8338,98.9327,98.735,98.8338,1000000
2025-11-09,98.4689,98.5674,98.3705,98.4689,1000000
2025-11-10,98.0607,98.1587,97.9626,98.0607,1000000
2025-11-11,98.0905,98.1886,97.9924,98.0905,1000000
2025-11-12,98.2044,98.3026,98.1062,98.2044,1000000
2025-11-13,98.316,98.4143,98.2177,98.316,1000000
2025-11-14,97.7375,97.8352,97.6397,97.7375,1000000
2025-11-15,97.6148,97.7124,97.5172,97.6148,1000000
2025-11-16,97.7401,97.8378,97.6423,97.7401,1000000
2025-11-17,98.1004,98.1985,98.0023,98.1004,1000000
2025-11-18,98.3545,98.4529,98.2562,98.3545,1000000
2025-11-19,98.6719,98.7705,98.5732,98.6719,1000000
2025-11-20,99.095,99.1941,98.9959,99.095,1000000
2025-11-21,99.4117,99.5111,99.3123,99.4117,1000000
2025-11-22,99.0776,99.1767,98.9785,99.0776,1000000
2025-11-23,99.0907,99.1898,98.9916,99.0907,1000000
2025-11-24,98.7981,98.8969,98.6993,98.7981,1000000
2025-11-25,97.8471,97.9449,97.7493,97.8471,1000000
2025-11-26,97.1794,97.2766,97.0823,97.1794,1000000
2025-11-27,97.9817,98.0797,97.8837,97.9817,1000000
2025-11-28,97.534,97.6316,97.4365,97.534,1000000
2025-11-29,96.6495,96.7462,96.5529,96.6495,1000000
2025-11-30,96.4138,96.5102,96.3174,96.4138,1000000
2025-12-01,96.9904,97.0874,96.8934,96.9904,1000000
2025-12-02,96.9633,97.0603,96.8663,96.9633,1000000
2025-12-03,97.1119,97.209,97.0148,97.1119,1000000
2025-12-04,96.9972,97.0942,96.9002,96.9972,1000000
2025-12-05,96.9552,97.0521,96.8582,96.9552,1000000
2025-12-06,97.4367,97.5341,97.3393,97.4367,1000000
2025-12-07,97.7372,97.8349,97.6395,97.7372,1000000
2025-12-08,97.6937,97.7914,97.596,97.6937,1000000
2025-12-09,98.0324,98.1304,97.9343,98.0324,1000000
2025-12-10,98.4439,98.5423,98.3454,98.4439,1000000
2025-12-11,98.3477,98.4461,98.2494,98.3477,1000000
2025-12-12,98.4441,98.5426,98.3457,98.4441,1000000
2025-12-13,98.5343,98.6329,98.4358,98.5343,1000000
2025-12-14,98.2611,98.3593,98.1628,98.2611,1000000
2025-12-15,98.7036,98.8023,98.6049,98.7036,1000000
2025-12-16,98.6278,98.7264,98.5292,98.6278,1000000
2025-12-17,98.3735,98.4719,98.2752,98.3735,1000000
2025-12-18,97.7043,97.802,97.6066,97.7043,1000000
2025-12-19,97.2,97.2972,97.1028,97.2,1000000
2025-12-20,97.7833,97.8811,97.6855,97.7833,1000000
2025-12-21,97.3276,97.425,97.2303,97.3276,1000000
2025-12-22,97.4851,97.5826,97.3876,97.4851,1000000
2025-12-23,97.3322,97.4296,97.2349,97.3322,1000000
2025-12-24,97.5216,97.6191,97.424,97.5216,1000000
2025-12-25,97.7468,97.8445,97.649,97.7468,1000000
2025-12-26,97.4335,97.5309,97.336,97.4335,1000000
2025-12-27,97.31,97.4073,97.2127,97.31,1000000
2025-12-28,97.3389,97.4363,97.2416,97.3389,1000000
2025-12-29,97.3738,97.4712,97.2764,97.3738,1000000
2025-12-30,97.3529,97.4503,97.2556,97.3529,1000000
2025-12-31,97.2212,97.3184,97.124,97.2212,1000000
2026-01-01,97.4563,97.5537,97.3588,97.4563,1000000
2026-01-02,97.96,98.0579,97.862,97.96,1000000
2026-01-03,98.1619,98.2601,98.0638,98.1619,1000000
2026-01-04,97.8615,97.9594,97.7637,97.8615,1000000
2026-01-05,98.0067,98.1047,97.9087,98.0067,1000000
2026-01-06,98.0209,98.1189,97.9229,98.0209,1000000
2026-01-07,98.1921,98.2903,98.0939,98.1921,1000000
2026-01-08,98.9068,99.0058,98.8079,98.9068,1000000
2026-01-09,98.8123,98.9111,98.7135,98.8123,1000000
2026-01-10,98.7979,98.8967,98.6991,98.7979,1000000
2026-01-11,98.4376,98.5361,98.3392,98.4376,1000000
2026-01-12,98.314,98.4123,98.2157,98.314,1000000
2026-01-13,98.0803,98.1784,97.9823,98.0803,1000000
2026-01-14,98.6982,98.7969,98.5995,98.6982,1000000
2026-01-15,98.8083,98.9071,98.7095,98.8083,1000000
2026-01-16,98.5724,98.671,98.4738,98.5724,1000000
2026-01-17,99.3233,99.4226,99.224,99.3233,1000000
2026-01-18,98.7857,98.8845,98.6869,98.7857,1000000
2026-01-19,99.1162,99.2153,99.017,99.1162,1000000
2026-01-20,99.5092,99.6087,99.4096,99.5092,1000000
2026-01-21,99.7277,99.8274,99.6279,99.7277,1000000
2026-01-22,99.6135,99.7131,99.5139,99.6135,1000000
2026-01-23,99.552,99.6515,99.4524,99.552,1000000
2026-01-24,99.4053,99.5047,99.3059,99.4053,1000000
2026-01-25,99.7079,99.8076,99.6082,99.7079,1000000
2026-01-26,98.7691,98.8678,98.6703,98.7691,1000000
2026-01-27,98.5572,98.6558,98.4587,98.5572,1000000
2026-01-28,98.6073,98.7059,98.5086,98.6073,1000000
2026-01-29,98.3682,98.4665,98.2698,98.3682,1000000
2026-01-30,97.6432,97.7408,97.5455,97.6432,1000000
2026-01-31,97.5386,97.6361,97.441,97.5386,1000000
2026-02-01,97.2342,97.3314,97.1369,97.2342,1000000
2026-02-02,97.5357,97.6332,97.4382,97.5357,1000000
2026-02-03,98.0711,98.1692,97.9731,98.0711,1000000
2026-02-04,98.0885,98.1866,97.9905,98.0885,1000000
2026-02-05,97.3199,97.4172,97.2225,97.3199,1000000
2026-02-06,97.2338,97.331,97.1365,97.2338,1000000
2026-02-07,96.8646,96.9615,96.7677,96.8646,1000000
2026-02-08,97.1192,97.2163,97.0221,97.1192,1000000
2026-02-09,97.7666,97.8643,97.6688,97.7666,1000000
2026-02-10,97.8809,97.9788,97.783,97.8809,1000000
2026-02-11,98.668,98.7666,98.5693,98.668,1000000
2026-02-12,99.2559,99.3551,99.1566,99.2559,1000000
2026-02-13,99.5225,99.622,99.423,99.5225,1000000
2026-02-14,99.1701,99.2692,99.0709,99.1701,1000000
2026-02-15,99.243,99.3423,99.1438,99.243,1000000
2026-02-16,98.7015,98.8002,98.6028,98.7015,1000000
2026-02-17,99.146,99.2451,99.0469,99.146,1000000
2026-02-18,99.2308,99.33,99.1315,99.2308,1000000
2026-02-19,99.8158,99.9156,99.716,99.8158,1000000
2026-02-20,99.9736,100.0735,99.8736,99.9736,1000000
2026-02-21,99.2421,99.3413,99.1428,99.2421,1000000
2026-02-22,99.5448,99.6444,99.4453,99.5448,1000000
2026-02-23,99.9627,100.0627,99.8627,99.9627,1000000
2026-02-24,100.6761,100.7768,100.5754,100.6761,1000000
2026-02-25,100.3335,100.4338,100.2332,100.3335,1000000
2026-02-26,100.0122,100.1122,99.9122,100.0122,1000000
2026-02-27,100.0869,100.187,99.9868,100.0869,1000000
2026-02-28,99.7132,99.8129,99.6135,99.7132,1000000
2026-03-01,99.2119,99.3112,99.1127,99.2119,1000000
2026-03-02,98.824,98.9228,98.7252,98.824,1000000
2026-03-03,99.8931,99.993,99.7933,99.8931,1000000
2026-03-04,99.6836,99.7833,99.5839,99.6836,1000000
2026-03-05,99.3184,99.4177,99.219,99.3184,1000000
2026-03-06,99.1766,99.2758,99.0774,99.1766,1000000
2026-03-07,99.2113,99.3106,99.1121,99.2113,1000000
2026-03-08,99.7559,99.8557,99.6562,99.7559,1000000
2026-03-09,100.165,100.2651,100.0648,100.165,1000000
2026-03-10,100.5124,100.6129,100.4119,100.5124,1000000
2026-03-11,100.5615,100.6621,100.461,100.5615,1000000
2026-03-12,100.6557,100.7563,100.555,100.6557,1000000
2026-03-13,100.4297,100.5302,100.3293,100.4297,1000000
2026-03-14,99.8556,99.9554,99.7557,99.8556,1000000
2026-03-15,100.7001,100.8008,100.5994,100.7001,1000000
2026-03-16,100.5465,100.647,100.4459,100.5465,1000000
2026-03-17,100.9838,101.0848,100.8828,100.9838,1000000
2026-03-18,100.8857,100.9866,100.7848,100.8857,1000000
2026-03-19,100.8784,100.9792,100.7775,100.8784,1000000
2026-03-20,100.8453,100.9461,100.7445,100.8453,1000000
2026-03-21,100.3183,100.4187,100.218,100.3183,1000000
2026-03-22,99.6161,99.7157,99.5165,99.6161,1000000
2026-03-23,98.9139,99.0128,98.815,98.9139,1000000
2026-03-24,98.2117,98.3099,98.1134,98.2117,1000000
2026-03-25,97.5094,97.6069,97.4119,97.5094,1000000
2026-03-26,96.8072,96.904,96.7104,96.8072,1000000
2026-03-27,96.105,96.2011,96.0089,96.105,1000000
