Date,Open,High,Low,Close,Volume
2025-08-21,151.8015,151.9533,151.6497,151.8015,1000000
2025-08-22,150.1557,150.3058,150.0055,150.1557,1000000
2025-08-23,151.7288,151.8805,151.577,151.7288,1000000
2025-08-24,150.9204,151.0713,150.7695,150.9204,1000000
2025-08-25,149.8922,150.0421,149.7423,149.8922,1000000
2025-08-26,144.9809,145.1259,144.836,144.9809,1000000
2025-08-27,145.6726,145.8183,145.5269,145.6726,1000000
2025-08-28,144.3795,144.5239,144.2351,144.3795,1000000
2025-08-29,150.3788,150.5292,150.2284,150.3788,1000000
2025-08-30,153.2962,153.4495,153.1429,153.2962,1000000
2025-08-31,152.6865,152.8392,152.5339,152.6865,1000000
2025-09-01,155.3648,155.5201,155.2094,155.3648,1000000
2025-09-02,152.9802,153.1332,152.8272,152.9802,1000000
2025-09-03,157.4206,157.578,157.2632,157.4206,1000000
2025-09-04,156.2592,156.4155,156.103,156.2592,1000000
2025-09-05,158.0459,158.204,157.8879,158.0459,1000000
2025-09-06,150.8553,151.0062,150.7045,150.8553,1000000
2025-09-07,152.3025,152.4548,152.1502,152.3025,1000000
2025-09-08,144.4506,144.5951,144.3062,144.4506,1000000
2025-09-09,136.665,136.8016,136.5283,136.665,1000000
2025-09-10,137.3268,137.4641,137.1895,137.3268,1000000
2025-09-11,135.4505,135.586,135.3151,135.4505,1000000
2025-09-12,138.218,138.3563,138.0798,138.218,1000000
2025-09-13,149.6719,149.8216,149.5222,149.6719,1000000
2025-09-14,146.0315,146.1775,145.8855,146.0315,1000000
2025-09-15,143.9011,144.045,143.7572,143.9011,1000000
2025-09-16,145.6949,145.8406,145.5492,145.6949,1000000
2025-09-17,148.5131,148.6616,148.3646,148.5131,1000000
2025-09-18,147.9501,148.0981,147.8022,147.9501,1000000
2025-09-19,147.3427,147.4901,147.1954,147.3427,1000000
2025-09-20,150.8847,151.0356,150.7339,150.8847,1000000
2025-09-21,153.1214,153.2746,152.9683,153.1214,1000000
2025-09-22,147.9881,148.1361,147.8401,147.9881,1000000
2025-09-23,147.9363,148.0842,147.7884,147.9363,1000000
2025-09-24,148.401,148.5495,148.2526,148.401,1000000
2025-09-25,144.0112,144.1553,143.8672,144.0112,1000000
2025-09-26,146.028,146.174,145.8819,146.028,1000000
2025-09-27,142.8914,143.0343,142.7485,142.8914,1000000
2025-09-28,148.1951,148.3433,148.0469,148.1951,1000000
2025-09-29,149.3254,149.4747,149.1761,149.3254,1000000
2025-09-30,149.8273,149.9771,149.6774,149.8273,1000000
2025-10-01,147.2196,147.3668,147.0723,147.2196,1000000
2025-10-02,147.1089,147.256,146.9618,147.1089,1000000
2025-10-03,138.9564,139.0954,138.8174,138.9564,1000000
2025-10-04,135.8687,136.0046,135.7329,135.8687,1000000
2025-10-05,139.4096,139.549,139.2702,139.4096,1000000
2025-10-06,132.2299,132.3621,132.0977,132.2299,1000000
2025-10-07,138.2211,138.3593,138.0829,138.2211,1000000
2025-10-08,132.786,132.9188,132.6532,132.786,1000000
2025-10-09,138.3415,138.4798,138.2032,138.3415,1000000
2025-10-10,136.5235,136.66,136.387,136.5235,1000000
2025-10-11,141.739,141.8807,141.5973,141.739,1000000
2025-10-12,143.5112,143.6547,143.3677,143.5112,1000000
2025-10-13,137.9569,138.0949,137.819,137.9569,1000000
2025-10-14,145.0343,145.1793,144.8892,145.0343,1000000
2025-10-15,152.2115,152.3637,152.0593,152.2115,1000000
2025-10-16,151.5782,151.7297,151.4266,151.5782,1000000
2025-10-17,150.1018,150.2519,149.9517,150.1018,1000000
2025-10-18,149.3685,149.5178,149.2191,149.3685,1000000
2025-10-19,145.1539,145.299,145.0087,145.1539,1000000
2025-10-20,150.7584,150.9091,150.6076,150.7584,1000000
2025-10-21,148.2107,148.3589,148.0625,148.2107,1000000
2025-10-22,148.2499,148.3981,148.1016,148.2499,1000000
2025-10-23,145.0184,145.1635,144.8734,145.0184,1000000
2025-10-24,143.0429,143.186,142.8999,143.0429,1000000
2025-10-25,138.6478,138.7864,138.5091,138.6478,1000000
2025-10-26,145.686,145.8317,145.5403,145.686,1000000
2025-10-27,145.6502,145.7959,145.5046,145.6502,1000000
2025-10-28,150.5959,150.7465,150.4453,150.5959,1000000
2025-10-29,150.5665,150.7171,150.4159,150.5665,1000000
2025-10-30,147.379,147.5264,147.2316,147.379,1000000
2025-10-31,146.328,146.4744,146.1817,146.328,1000000
2025-11-01,144.4252,144.5696,144.2808,144.4252,1000000
2025-11-02,145.2827,145.428,145.1374,145.2827,1000000
2025-11-03,144.3465,144.4908,144.2021,144.3465,1000000
2025-11-04,143.8803,144.0242,143.7364,143.8803,1000000
2025-11-05,138.9164,139.0553,138.7775,138.9164,1000000
2025-11-06,137.1646,137.3018,137.0274,137.1646,1000000
2025-11-07,146.0898,146.2359,145.9437,146.0898,1000000
2025-11-08,143.7458,143.8895,143.6021,143.7458,1000000
2025-11-09,140.1638,140.304,140.0237,140.1638,1000000
2025-11-10,143.0373,143.1803,142.8942,143.0373,1000000
2025-11-11,150.2729,150.4232,150.1226,150.2729,1000000
2025-11-12,143.8196,143.9634,143.6758,143.8196,1000000
2025-11-13,143.8276,143.9714,143.6838,143.8276,1000000
2025-11-14,142.0184,142.1604,141.8764,142.0184,1000000
2025-11-15,135.8196,135.9555,135.6838,135.8196,1000000
2025-11-16,140.9312,141.0721,140.7903,140.9312,1000000
2025-11-17,142.1557,142.2979,142.0136,142.1557,1000000
2025-11-18,143.6131,143.7567,143.4695,143.6131,1000000
2025-11-19,141.3276,141.4689,141.1863,141.3276,1000000
2025-11-20,144.5546,144.6992,144.41,144.5546,1000000
2025-11-21,143.0258,143.1688,142.8828,143.0258,1000000
2025-11-22,143.4346,143.5781,143.2912,143.4346,1000000
2025-11-23,139.6787,139.8184,139.5391,139.6787,1000000
2025-11-24,136.1225,136.2587,135.9864,136.1225,1000000
2025-11-25,143.7655,143.9093,143.6217,143.7655,1000000
2025-11-26,142.4994,142.6419,142.3569,142.4994,1000000
2025-11-27,144.8622,145.0071,144.7174,144.8622,1000000
2025-11-28,145.474,145.6194,145.3285,145.474,1000000
2025-11-29,144.2227,144.3669,144.0785,144.2227,1000000
2025-11-30,142.8809,143.0238,142.738,142.8809,1000000
2025-12-01,146.6732,146.8199,146.5266,146.6732,1000000
2025-12-02,145.8408,145.9866,145.6949,145.8408,1000000
2025-12-03,145.7933,145.9391,145.6475,145.7933,1000000
2025-12-04,146.5144,146.6609,146.3679,146.5144,1000000
2025-12-05,152.3142,152.4665,152.1619,152.3142,1000000
2025-12-06,155.0991,155.2542,154.944,155.0991,1000000
2025-12-07,156.1049,156.261,155.9488,156.1049,1000000
2025-12-08,152.5721,152.7246,152.4195,152.5721,1000000
2025-12-09,146.0031,146.1491,145.8571,146.0031,1000000
2025-12-10,150.8317,150.9825,150.6809,150.8317,1000000
2025-12-11,155.1401,155.2953,154.985,155.1401,1000000
2025-12-12,153.7078,153.8615,153.5541,153.7078,1000000
2025-12-13,155.6558,155.8115,155.5002,155.6558,1000000
2025-12-14,158.4658,158.6243,158.3073,158.4658,1000000
2025-12-15,161.1344,161.2955,160.9733,161.1344,1000000
2025-12-16,163.8809,164.0447,163.717,163.8809,1000000
2025-12-17,159.5242,159.6837,159.3647,159.5242,1000000
2025-12-18,165.4073,165.5727,165.2419,165.4073,1000000
2025-12-19,157.0158,157.1728,156.8588,157.0158,1000000
2025-12-20,160.0268,160.1869,159.8668,160.0268,1000000
2025-12-21,160.847,161.0078,160.6862,160.847,1000000
2025-12-22,163.3981,163.5615,163.2347,163.3981,1000000
2025-12-23,170.6691,170.8398,170.4984,170.6691,1000000
2025-12-24,175.0193,175.1943,174.8443,175.0193,1000000
2025-12-25,165.2405,165.4057,165.0752,165.2405,1000000
2025-12-26,154.8144,154.9692,154.6595,154.8144,1000000
2025-12-27,157.9052,158.0631,157.7473,157.9052,1000000
2025-12-28,151.9939,152.1459,151.8419,151.9939,1000000
2025-12-29,151.6367,151.7883,151.485,151.6367,1000000
2025-12-30,155.2523,155.4075,155.097,155.2523,1000000
2025-12-31,147.021,147.168,146.8739,147.021,1000000
2026-01-01,138.4189,138.5573,138.2805,138.4189,1000000
2026-01-02,141.1914,141.3326,141.0502,141.1914,1000000
2026-01-03,142.6688,142.8114,142.5261,142.6688,1000000
2026-01-04,142.6891,142.8318,142.5464,142.6891,1000000
2026-01-05,143.9289,144.0728,143.7849,143.9289,1000000
2026-01-06,141.1328,141.2739,140.9916,141.1328,1000000
2026-01-07,136.1063,136.2424,135.9702,136.1063,1000000
2026-01-08,137.4165,137.5539,137.2791,137.4165,1000000
2026-01-09,135.2342,135.3694,135.099,135.2342,1000000
2026-01-10,130.7449,130.8756,130.6141,130.7449,1000000
2026-01-11,135.5074,135.6429,135.3719,135.5074,1000000
2026-01-12,137.3353,137.4727,137.198,137.3353,1000000
2026-01-13,140.8722,141.0131,140.7313,140.8722,1000000
2026-01-14,138.0466,138.1847,137.9086,138.0466,1000000
2026-01-15,137.0446,137.1816,136.9075,137.0446,1000000
2026-01-16,134.8124,134.9472,134.6776,134.8124,1000000
2026-01-17,133.3927,133.5261,133.2594,133.3927,1000000
2026-01-18,136.5595,136.6961,136.423,136.5595,1000000
2026-01-19,135.2808,135.4161,135.1455,135.2808,1000000
2026-01-20,138.8684,139.0073,138.7296,138.8684,1000000
2026-01-21,141.9232,142.0651,141.7813,141.9232,1000000
2026-01-22,152.0703,152.2224,151.9183,152.0703,1000000
2026-01-23,145.5476,145.6932,145.4021,145.5476,1000000
2026-01-24,150.1538,150.304,150.0037,150.1538,1000000
2026-01-25,149.7282,149.8779,149.5785,149.7282,1000000
2026-01-26,149.7059,149.8556,149.5562,149.7059,1000000
2026-01-27,143.3761,143.5195,143.2327,143.3761,1000000
2026-01-28,142.3715,142.5139,142.2292,142.3715,1000000
2026-01-29,146.7258,146.8725,146.579,146.7258,1000000
2026-01-30,146.8485,146.9954,146.7017,146.8485,1000000
2026-01-31,147.6756,147.8233,147.528,147.6756,1000000
2026-02-01,146.7366,146.8834,146.5899,146.7366,1000000
2026-02-02,152.4102,152.5626,152.2578,152.4102,1000000
2026-02-03,151.9483,152.1003,151.7964,151.9483,1000000
2026-02-04,141.9667,142.1086,141.8247,141.9667,1000000
2026-02-05,140.2023,140.3425,140.0621,140.2023,1000000
2026-02-06,133.5071,133.6406,133.3736,133.5071,1000000
2026-02-07,123.2339,123.3571,123.1106,123.2339,1000000
2026-02-08,124.9187,125.0436,124.7938,124.9187,1000000
2026-02-09,133.6355,133.7691,133.5018,133.6355,1000000
2026-02-10,136.1636,136.2998,136.0275,136.1636,1000000
2026-02-11,133.3794,133.5128,133.246,133.3794,1000000
2026-02-12,131.9723,132.1043,131.8404,131.9723,1000000
2026-02-13,139.1729,139.3121,139.0337,139.1729,1000000
2026-02-14,141.4129,141.5543,141.2714,141.4129,1000000
2026-02-15,142.8745,143.0173,142.7316,142.8745,1000000
2026-02-16,143.6907,143.8344,143.547,143.6907,1000000
2026-02-17,144.7866,144.9314,144.6418,144.7866,1000000
2026-02-18,149.1167,149.2658,148.9676,149.1167,1000000
2026-02-19,151.7436,151.8953,151.5918,151.7436,1000000
2026-02-20,152.4642,152.6166,152.3117,152.4642,1000000
2026-02-21,147.4073,147.5547,147.2599,147.4073,1000000
2026-02-22,150.0769,150.227,149.9269,150.0769,1000000
2026-02-23,147.0163,147.1634,146.8693,147.0163,1000000
2026-02-24,152.3793,152.5317,152.2269,152.3793,1000000
2026-02-25,146.3324,146.4787,146.1861,146.3324,1000000
2026-02-26,146.2716,146.4179,146.1253,146.2716,1000000
2026-02-27,146.7925,146.9393,146.6457,146.7925,1000000
2026-02-28,141.5316,141.6731,141.3901,141.5316,1000000
2026-03-01,150.3399,150.4903,150.1896,150.3399,1000000
2026-03-02,157.0198,157.1768,156.8627,157.0198,1000000
2026-03-03,153.7924,153.9462,153.6386,153.7924,1000000
2026-03-04,156.8061,156.9629,156.6493,156.8061,1000000
2026-03-05,157.5455,157.703,157.3879,157.5455,1000000
2026-03-06,144.5963,144.7409,144.4517,144.5963,1000000
2026-03-07,146.4905,146.637,146.3441,146.4905,1000000
2026-03-08,146.7414,146.8881,146.5946,146.7414,1000000
2026-03-09,147.5936,147.7412,147.446,147.5936,1000000
2026-03-10,143.2487,143.392,143.1055,143.2487,1000000
2026-03-11,143.0809,143.2239,142.9378,143.0809,1000000
2026-03-12,143.3295,143.4728,143.1861,143.3295,1000000
2026-03-13,149.5472,149.6968,149.3977,149.5472,1000000
2026-03-14,151.1237,151.2748,150.9725,151.1237,1000000
2026-03-15,150.9294,151.0804,150.7785,150.9294,1000000
2026-03-16,157.8673,158.0252,157.7094,157.8673,1000000
2026-03-17,154.0735,154.2275,153.9194,154.0735,1000000
2026-03-18,151.6731,151.8248,151.5214,151.6731,1000000
2026-03-19,143.389,143.5324,143.2456,143.389,1000000
2026-03-20,151.3198,151.4711,151.1685,151.3198,1000000
2026-03-21,155.5569,155.7124,155.4013,155.5569,1000000
2026-03-22,159.0248,159.1839,158.8658,159.0248,1000000
2026-03-23,160.8325,160.9933,160.6717,160.8325,1000000
2026-03-24,174.2879,174.4622,174.1137,174.2879,1000000
2026-03-25,189.6703,189.86,189.4806,189.6703,1000000
2026-03-26,203.6249,203.8285,203.4212,203.6249,1000000
2026-03-27,219.4665,219.686,219.2471,219.4665,1000000
